file_id,file,main_image,image_component,patient_id,license,file_size,caption,case_substring,image_type,image_subtype,radiology_region,radiology_region_granular,radiology_view,ml_labels_for_supervised_classification,gt_labels_for_semisupervised_classification,is_chest
file_0004531,PMC10203767_gr4_undivided_1_1.webp,PMC10203767_01_gr4.jpg,undivided,PMC10203767_01,CC BY,17122,Chest radiography one year after the operation showed full reexpansion of the left lung.,['Fig. 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0004816,PMC10219828_PAMJ-44-104-g001_undivided_1_1.webp,PMC10219828_01_PAMJ-44-104-g001.jpg,undivided,PMC10219828_01,CC BY,20610,"cardiogenic pulmonary edema showing perihilar mottled and fluffy opacities, cardiomegaly, and splaying of the carina.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0005199,PMC10237245_jbsr-107-1-2979-g1_a_1_2.webp,PMC10237245_01_jbsr-107-1-2979-g1.jpg,a,PMC10237245_01,CC BY,8552,Chest radiographs PA.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0005286,PMC10242137_fped-11-1144230-g001_A_1_3.webp,PMC10242137_01_fped-11-1144230-g001.jpg,a,PMC10242137_01,CC BY,4884,Chest x-ray at day of birth.,['Figure 1A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0005287,PMC10242137_fped-11-1144230-g001_B_2_3.webp,PMC10242137_01_fped-11-1144230-g001.jpg,b,PMC10242137_01,CC BY,5474,Showing mild diffuse granular opacification with progression of lung disease on day of life 5.,['Figure 1B'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0005323,PMC10243652_APC-16-71-g001_a_1_4.webp,PMC10243652_02_APC-16-71-g001.jpg,a,PMC10243652_02,CC BY-NC-SA,9642,(a) Chest X-ray suggestive of pericardial effusion in case 1.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0005326,PMC10243652_APC-16-71-g001_d_4_4.webp,PMC10243652_02_APC-16-71-g001.jpg,d,PMC10243652_02,CC BY-NC-SA,8162,(d) Normal chest X-ray for case 2 in follow-up. HRCT: High resolution computerised tomography.,['Figure 1d'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",['radiology'],True
file_0005332,PMC10243654_APC-16-65-g002_b_2_2.webp,PMC10243654_01_APC-16-65-g002.jpg,b,PMC10243654_01,CC BY-NC-SA,6604,"2 injectors. Shows an anomalous origin of the RPA from the posteromedial aspect of the ascending aorta close to the MPA. MPA: Main pulmonary artery, RPA: Right pulmonary artery.",[],radiology,x_ray,thorax,thorax,oblique,"['thorax', 'radiology', 'oblique', 'x_ray']",[],True
file_0005333,PMC10243654_APC-16-65-g004_undivided_1_1.webp,PMC10243654_01_APC-16-65-g004.jpg,undivided,PMC10243654_01,CC BY-NC-SA,14808,"PA angiogram in anteroposterior projection shows unobstructed flow in the RPA [as seen in Video 4]. PA: Pulmonary artery, RPA: Right pulmonary artery.",['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'frontal', 'anteroposterior', 'angiography']",True
file_0005334,PMC10243658_APC-16-56-g001_undivided_1_1.webp,PMC10243658_01_APC-16-56-g001.jpg,undivided,PMC10243658_01,CC BY-NC-SA,16616,Chest X-ray on day 1 showing cardiomegaly (cardiothoracic ratio of 0.8).,"['Figure 1', 'Figures 1']",radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0005337,PMC10243658_APC-16-56-g004_undivided_1_1.webp,PMC10243658_01_APC-16-56-g004.jpg,undivided,PMC10243658_01,CC BY-NC-SA,5652,Chest X-ray on day 7 of life showing massive cardiomegaly and pulmonary edema.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0005341,PMC10243662_APC-16-52-g001_undivided_1_1.webp,PMC10243662_01_APC-16-52-g001.jpg,undivided,PMC10243662_01,CC BY-NC-SA,21912,"The large atrial septal defect measured 43 mm using the stop-flow technique on a sizing balloon interrogation even though no waist was noted. Creation of waist between LA and RA was avoided to prevent a tear of the small posteroinferior margin. A parallel catheter placed in the LUPV showed elevation of LA pressure from 7 mmHg to 30 mmHg. LA: Left atrium, RA: Right atrium, LUPV: Left upper pulmonary vein.",['Figure 1'],radiology,x_ray,thorax,thorax,oblique,"['thorax', 'radiology', 'oblique', 'x_ray']",[],True
file_0005352,PMC10243665_APC-16-74-g001_undivided_1_1.webp,PMC10243665_03_APC-16-74-g001.jpg,undivided,PMC10243665_03,CC BY-NC-SA,16394,(Case 1): RVOT angiogram with end hole guide catheter with guidewire in situ. Severe subpulmonary stenosis is seen. Pulmonary valve is opening normally. RVOT: Right ventricular outflow tract.,['Figure 2'],radiology,x_ray,thorax,thorax,oblique,"['thorax', 'radiology', 'oblique', 'x_ray']","['radiology', 'angiography']",True
file_0005375,PMC10244565_fcvm-10-1185089-g001_A_1_6.webp,PMC10244565_01_fcvm-10-1185089-g001.jpg,a,PMC10244565_01,CC BY,10884,Multimodal imaging. (A) Anteroposterior chest x-ray.,['Figure 1A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0005474,PMC10246343_JCIS-13-14-g001_undivided_1_1.webp,PMC10246343_01_JCIS-13-14-g001.jpg,undivided,PMC10246343_01,CC BY-NC-SA,10508,"A 72-year-old man with history of gastric adenocarcinoma, peritoneal metastases and pulmonary embolism had temporary inferior vena cava filter inserted before radical gastrectomy with difficult filter retrieval which was finally successfully retrieved with loop-snare technique after dissecting the embedded filter hook with the 16Fr sheath, with two loop-wires (arrowheads) and finally snared with 4Fr Goose Neck snare (arrow), as shown in this fluoroscopic image.",['Figure 1'],radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']","['radiology', 'abdomen', 'malignant', 'x_ray', 'mass']",True
file_0005665,PMC10250602_fonc-13-1164153-g001_A_1_3.webp,PMC10250602_01_fonc-13-1164153-g001.jpg,a,PMC10250602_01,CC BY,3332,A chest X-ray showed an enlarged heart shadow and possible left pleural enveloping effusion (A).,['Figure 1A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0005890,PMC10270697_IMCRJ-16-371-g0001_A_1_4.webp,PMC10270697_01_IMCRJ-16-371-g0001.jpg,a,PMC10270697_01,CC BY-NC,7990,Scout film showing a well-defined homogenous opacity in left hilum with hilar overlay sign and indistinct descending aorta localizing the lesion in posterior mediastinum. Increased density of the left side chest wall with asymmetry is noted (white star) (A).,['Figures 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0005901,PMC10272489_gr2_a_1_4.webp,PMC10272489_01_gr2.jpg,a,PMC10272489_01,CC BY,5352,A. CXR at the time of initial presentation showing massive right sided pleural effusion in the upper and middle right lung zones.,['Fig. 2a'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0005902,PMC10272489_gr2_b_2_4.webp,PMC10272489_01_gr2.jpg,b,PMC10272489_01,CC BY,6648,B. CXR done after thoracoscope.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0005903,PMC10272489_gr2_c_3_4.webp,PMC10272489_01_gr2.jpg,c,PMC10272489_01,CC BY,5930,C. The last CXR before discharge.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0005904,PMC10272489_gr2_d_4_4.webp,PMC10272489_01_gr2.jpg,d,PMC10272489_01,CC BY,6124,D. CXR done after one month of discharge by the time the patient had menstruation demonstrating re-accumulation of pleural effusion.,['Fig. 2d'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0006064,PMC10282642_fped-11-1185519-g002_undivided_1_1.webp,PMC10282642_01_fped-11-1185519-g002.jpg,undivided,PMC10282642_01,CC BY,16408,Post-bronchoscopy (increased transparency in the left lung).,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0006065,PMC10282642_fped-11-1185519-g003_undivided_1_1.webp,PMC10282642_01_fped-11-1185519-g003.jpg,undivided,PMC10282642_01,CC BY,14726,Reviewed chest x-ray before discharge (the lesion in the left lung has been mostly absorbed).,['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0006201,PMC10289095_IDR-16-3893-g0004_A_1_2.webp,PMC10289095_01_IDR-16-3893-g0004.jpg,a,PMC10289095_01,CC BY-NC,8016,"Chest X-ray scans on the abnormality in lungs during the VV-ECMO support hospitalization. (A) Chest X-ray on the first day of VV-ECMO showed exudation, consolidation, and bilateral pleural effusion in both lungs, especially in the left lung.",['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0006202,PMC10289095_IDR-16-3893-g0004_B_2_2.webp,PMC10289095_01_IDR-16-3893-g0004.jpg,b,PMC10289095_01,CC BY-NC,7434,"Chest X-ray scans on the abnormality in lungs during the VV-ECMO support hospitalization. (B) Chest X-ray on the third day of VV-ECMO showed the exudation, consolidation, and bilateral pleural effusion were relieving than before.",['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0006529,PMC10311010_fped-11-1203103-g002_A_1_4.webp,PMC10311010_01_fped-11-1203103-g002.jpg,a,PMC10311010_01,CC BY,6970,Chest x-ray on the day of admission showing atelectasis of the left lung (A).,['Figure 2A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0006551,PMC10311228_PAMJ-44-150-g001_undivided_1_1.webp,PMC10311228_01_PAMJ-44-150-g001.jpg,undivided,PMC10311228_01,CC BY,31178,chest X-ray showing a right pleural effusion (green arrow).,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0006806,PMC10316221_JCIS-13-16-g001_undivided_1_1.webp,PMC10316221_01_JCIS-13-16-g001.jpg,undivided,PMC10316221_01,CC BY-NC-SA,12844,A 42-year-old asymptomatic female presenting for pre-operative clearance before a Roux-en-Y gastric bypass. The posteroanterior chest radiograph shows multiple bilateral pulmonary nodules.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'frontal', 'posteroanterior', 'x_ray', 'mass']",True
file_0006974,PMC10324405_fcvm-10-1164076-g002_undivided_1_1.webp,PMC10324405_01_fcvm-10-1164076-g002.jpg,undivided,PMC10324405_01,CC BY,36830,Computed tomography angiography of the lung approximately 3 h after hemodynamic fluctuations occurred: multiple embolisms in the two main pulmonary arteries and bilateral pulmonary artery branches. The arrows denote a very large embolus.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0007102,PMC10331128_fped-11-1149515-g001_undivided_1_1.webp,PMC10331128_01_fped-11-1149515-g001.jpg,undivided,PMC10331128_01,CC BY,10750,Preoperative chest and abdominal radiograph. A preoperative chest radiograph shows bowel gas in the left thoracic cavity.,['Figure 1'],radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0007185,PMC10333569_fped-11-1213782-g002_B_2_2.webp,PMC10333569_01_fped-11-1213782-g002.jpg,b,PMC10333569_01,CC BY,4770,Imaging examination on admission. (B) x-ray of the chest and abdomen.,"['Figures 2A,B']",radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0007197,PMC10333579_fped-11-1217667-g002_B_2_3.webp,PMC10333579_01_fped-11-1217667-g002.jpg,b,PMC10333579_01,CC BY,5768,Prenatal ultrasound screening and postnatal chest radiography. (B) The chest x-ray displayed a massive left pleural effusion with dislodgement of the thoracoamniotic shunt.,['Figure 2B'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0007198,PMC10333579_fped-11-1217667-g002_C_3_3.webp,PMC10333579_01_fped-11-1217667-g002.jpg,c,PMC10333579_01,CC BY,4712,Prenatal ultrasound screening and postnatal chest radiography. (C) The chest x-ray showed that the dislodged shunt had migrated to the left upper thorax.,['Figure 2C'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0007319,PMC10349636_PAMJ-44-173-g001_undivided_1_1.webp,PMC10349636_01_PAMJ-44-173-g001.jpg,undivided,PMC10349636_01,CC BY,8196,the initial chest X-ray showing an effusion and pneumonia on the right with a mediastinal widening and a displacement of the heart to the left.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0007320,PMC10349636_PAMJ-44-173-g002_undivided_1_1.webp,PMC10349636_01_PAMJ-44-173-g002.jpg,undivided,PMC10349636_01,CC BY,21826,the control chest X-ray after evacuating puncture showing right loculated pleurisy and mediastinal enlargement with a heart pushed back to the left.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0007322,PMC10349636_PAMJ-44-173-g004_undivided_1_1.webp,PMC10349636_01_PAMJ-44-173-g004.jpg,undivided,PMC10349636_01,CC BY,22042,the immediate chest X-ray control showing a mediastinal enlargement and a right septate pleurisy with a drain well-placed.,['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0007616,PMC10362129_gr1_undivided_1_1.webp,PMC10362129_01_gr1.jpg,undivided,PMC10362129_01,CC BY,18458,"Chest radiograph on admission. That revealed the lungs were hypolucent bilaterally, with dullness of the costophrenic angle (yellow arrows).",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0007627,PMC10362653_PAMJ-44-199-g001_B_2_2.webp,PMC10362653_02_PAMJ-44-199-g001.jpg,b,PMC10362653_02,CC BY,17476,Chest X-ray showing pulmonary nodules of metastatic appearance.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'malignant', 'x_ray', 'mass']",True
file_0007705,PMC10364471_fped-11-1189722-g001_A_1_3.webp,PMC10364471_01_fped-11-1189722-g001.jpg,a,PMC10364471_01,CC BY,9236,(A) Initial presentation chest x-ray.,['Figure 1A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0007773,PMC10367204_1678-9849-rsbmt-56-e0162-2023-gf2_undivided_1_1.webp,PMC10367204_01_1678-9849-rsbmt-56-e0162-2023-gf2.jpg,undivided,PMC10367204_01,CC BY,47634,Chest radiograph: Opacity in the perihilar left field showed by the arrow.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0008061,PMC10392937_fped-11-1214900-g001_undivided_1_1.webp,PMC10392937_01_fped-11-1214900-g001.jpg,undivided,PMC10392937_01,CC BY,25076,"Chest x-ray presents the characteristic appearance of an anomalous vein resembling a Turkish sword, which is a typical image of scimitar syndrome. Arrows show this vein forming the common collector, which ends in the inferior vena cava.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0008063,PMC10392937_fped-11-1214900-g004_A_1_2.webp,PMC10392937_01_fped-11-1214900-g004.jpg,a,PMC10392937_01,CC BY,5178,"Angiography of the arteries supplying the right lung sequestrum from the aorta. (A) The artery heading upward and supplying part of the lower lobe was visualized. A short trunk about 4.5 mm in diameter, dividing into two arteries about 3.6-4.0 mm in diameter.",['Figure 4'],radiology,x_ray,thorax,thorax,oblique,"['thorax', 'radiology', 'oblique', 'x_ray']","['radiology', 'angiography']",True
file_0008064,PMC10392937_fped-11-1214900-g004_B_2_2.webp,PMC10392937_01_fped-11-1214900-g004.jpg,b,PMC10392937_01,CC BY,4284,Angiography of the arteries supplying the right lung sequestrum from the aorta. (B) Embolization of both branches of the artery using Amplatzer Piccolo. Occluder implants.,['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'angiography']",True
file_0008083,PMC10395095_fmed-10-1225167-g0001_undivided_1_1.webp,PMC10395095_01_fmed-10-1225167-g0001.jpg,undivided,PMC10395095_01,CC BY,13112,Chest X-ray on admission.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0008119,PMC10400946_AMS2-10-e881-g001_undivided_1_1.webp,PMC10400946_01_AMS2-10-e881-g001.jpg,undivided,PMC10400946_01,CC BY-NC,28510,"Chest X-ray after resuscitative endovascular balloon occlusion of the aorta (REBOA) inflation in a 40-year-old woman with uterine rupture. The REBOA catheter was placed in the aorta. After REBOA inflation at Zone 1 (arrowheads), spontaneous circulation returned, and the systolic blood pressure increased to 200 mmHg in response to adrenaline administration. After the balloon migrated to Zone 2 (arrows), it was returned to Zone 1 under ultrasonography (arrowheads).","['Figure 1', 'Figure S1']",radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",['radiology'],True
file_0008515,PMC10413186_gr1_undivided_1_1.webp,PMC10413186_01_gr1.jpg,undivided,PMC10413186_01,CC BY,19980,Chest X-ray showing diffuse granular shadows in both lungs.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0008732,PMC10424440_fped-11-1212341-g001_undivided_1_1.webp,PMC10424440_01_fped-11-1212341-g001.jpg,undivided,PMC10424440_01,CC BY,12712,"Chest radiograph image: decreased volume of the left lung, shifting of the mediastinum to the left, enlargement of the right lung hilum.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
